,Frontal_Sup_Orb_R,Postcentral_L,Frontal_Sup_L,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Sup_Orb_L,Temporal_Pole_Mid_R,Frontal_Sup_R,Thalamus_R,Precuneus_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Sup_L,Occipital_Sup_R,Precentral_L,Parietal_Inf_L,Parietal_Sup_L,Parietal_Sup_R,Frontal_Mid_L,Frontal_Inf_Tri_R,Frontal_Mid_Orb_L,Postcentral_R,CSF,Cerebelum_4_5_R,Temporal_Mid_R,Temporal_Inf_R,Frontal_Inf_Tri_L,Cerebelum_8_R,Cerebelum_Crus2_R,Cerebelum_10_R,Frontal_Inf_Orb_R,Cerebelum_7b_R,Frontal_Med_Orb_L,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Angular_L,Angular_R,Frontal_Mid_R,Occipital_Inf_R,Frontal_Mid_Orb_R,CBCL-aggr_behav_score,CBCL-anx_prob_score,CBCL-anxious_score,CBCL-attention_hyper_prob_score,CBCL-attention_prob_score,CBCL-conduct_prob_score,CBCL-depressed_score,CBCL-depressive_prob_score,CBCL-externalizing_score,CBCL-internalizing_score,CBCL-obsessive_comp_prob_score,CBCL-oppo_def_prob_score,CBCL-rule_break_behav_score,CBCL-sluggish_cogn_tempo_score,CBCL-social_prob_score,CBCL-som_comp_score,CBCL-som_prob_score,CBCL-stress_prob_score,CBCL-thought_prob_score,CBCL-total_problems_score,"VSA DAS_SA,PC_ABILITY_SCORE","VSA DAS_SA,matrices_ABILITY_SCORE","VSA DAS_SA,rd_ABILITY_SCORE","VSA DAS_SA,seq_qr_ABILITY_SCORE","VSA DAS_SA,verbal_similarities_ABILITY_SCORE","VSA DAS_SA,word_defn_ABILITY_SCORE",Vineland-community_RAW_SCORE,Vineland-copy_skills_RAW_SCORE,Vineland-domestic_RAW_SCORE,Vineland-expressive_RAW_SCORE,Vineland-fine_motor_RAW_SCORE,Vineland-gross_motor_RAW_SCORE,Vineland-inter_pers_rel_RAW_SCORE,Vineland-personal_RAW_SCORE,Vineland-play_leisure_RAW_SCORE,Vineland-receptive_RAW_SCORE,Vineland-written_RAW_SCORE,"V24 ADOS_Derived,restricted_repetitive_behavior_total","V36 ADOS_Derived,restricted_repetitive_behavior_total","V37Plus ADOS_Derived,restricted_repetitive_behavior_total","V24 ADOS_Derived,severity_score_lookup","V36 ADOS_Derived,severity_score_lookup","V37Plus ADOS_Derived,severity_score_lookup","V24 ADOS_Derived,social_affect_restricted_repetitive_behavior_total","V36 ADOS_Derived,social_affect_restricted_repetitive_behavior_total","V37Plus ADOS_Derived,social_affect_restricted_repetitive_behavior_total","V24 ADOS_Derived,social_affect_total","V36 ADOS_Derived,social_affect_total","V37Plus ADOS_Derived,social_affect_total"
"VSA DAS_SA,matrices_ABILITY_SCORE",-0.13819469687666408,-0.06984033067960443,0.06389647274942534,-0.03269121861598505,0.10104558481304471,0.040121041028708934,-0.26450167789297,0.06835436619705965,0.3298841151249401,0.39823848132199974,0.062410508266880556,0.0059438579301791,0.016345609307992524,0.12036312308612679,0.06686840171451487,0.035663147581074604,0.008915786895268651,-0.11887715860358199,-0.0416070055112537,0.2318104592769849,0.18723152480064167,-0.07578418860978353,0.2630157134104252,0.14562451928938797,0.10253154929558947,0.18277363135300734,0.04903682792397759,0.12333505205121632,-0.057952614819246226,-0.09064383343523127,0.17831573790537303,-0.14562451928938797,-0.14116662584175363,0.4844244213095967,0.2570718554802461,0.12630698101630589,-0.10253154929558947,0.1798017023879178,-0.3120525413344028,0.19317538273082077,0.016504130675617047,-0.17733779649142709,-0.12002158922839688,0.06677159707718235,0.0022405085850605733,0.22515947801622868,0.3803110304382736,-0.0964113631031348,0.024627304567146662,0.03750938789912966,-0.10160425377868972,-0.006024123712337494,0.16629258552399734,0.09962060211567049,0.053236387965418255,-0.11964493365054571,0.050734628943184104,0.14146010457875316,-0.0015140570347851646,0.002235531514304217,0.48888231475723104,1.0,0.6329420678497829,0.40484122716883486,0.5524743840314038,0.6191616930263065,0.47472130357535103,0.24108103817933194,0.26826378171650606,0.6204464865978536,-0.052315524744756155,-0.052315524744756155,0.436029285102125,0.31474468873412775,0.43647673536162324,0.3604541850282375,0.3777128107560498,,,,,,,,,,,,
"VSA DAS_SA,rd_ABILITY_SCORE",-0.14052721857228892,-0.4260665669478973,-0.09268816544129693,-0.3019840228893868,-0.1255775144688539,-0.31543875658247833,-0.28852928919629534,-0.26759970345148637,-0.07474852051717495,-0.04335414189996147,-0.3513180464307223,-0.2720846146825168,-0.28703431878595187,-0.13903224816194543,-0.3662677505341573,-0.1764065084205329,-0.1704266267791589,-0.2765695259135474,-0.2840443779652648,-0.1375372777516019,-0.004484911231030498,-0.3528130168410658,-0.07624349092751846,-0.24816508811702084,-0.11361775118610594,-0.023919526565495987,-0.3976621291513708,0.05381893477236596,-0.08371834297923596,0.01943461533446549,-0.10315295831370143,-0.23022544319289887,-0.5725736671615601,-0.07923343174820545,-0.18537633088259386,-0.08521331338957945,-0.38420739545827925,-0.1764065084205329,-0.3916822475099967,-0.09119319503095344,-0.1388711281427205,-0.14931525007207555,-0.1489760382935408,-0.05801587570143895,0.02254087549286502,-0.12327841818038447,0.1401350660575145,-0.2490849055829339,-0.1786915707070641,-0.12377644030112048,-0.10612157112261641,0.053788125749537334,-0.12623577794555252,0.07536872538884534,-0.19969869023358502,-0.09163656264322163,0.2296895146105167,-0.06813069242310381,-0.1111960252085545,-0.21066385609568422,0.6802115367062921,0.6329420678497828,0.9999999999999998,0.8115501519756838,0.8635238021812421,0.8786049569350981,0.5075419038803879,0.43118604223466567,0.5277841803963048,0.5281749869514432,0.039474443575393606,0.039474443575393606,0.6572592796563134,0.438671911023462,0.7564328862436768,0.4437257070919113,0.6388222602859843,,,,,,,,,,,,
"VSA DAS_SA,seq_qr_ABILITY_SCORE",0.1644467451377849,-0.2511550289377078,-0.046344082720648466,-0.1793964492412199,-0.10016301749301444,-0.0074748520517174954,0.0074748520517174954,-0.1689316563688154,-0.059798816413739964,0.004484911231030498,-0.23620532483427287,-0.05531390518270947,-0.1480020706240064,0.11062781036541894,-0.22574053196186838,0.12109260323782345,0.10016301749301444,0.12109260323782345,-0.1868713012929374,0.05381893477236596,0.13903224816194543,-0.14351715939297593,-0.06727366846545746,-0.2511550289377078,0.035879289848243984,0.15398195226538042,-0.20331597580671587,0.2018210053963724,0.18238639006190688,0.09268816544129693,0.1554769226757239,-0.014949704103434991,-0.3722476321755313,-0.06129378682408347,-0.03737426025858748,-0.08072840215854896,-0.12856745528954094,0.04335414189996147,-0.18537633088259386,0.17790147883087642,-0.3381210076518413,-0.1546752846900475,-0.13564660328832928,-0.36488932349062914,-0.26973914339795146,-0.42145809215418945,0.11021859128119119,-0.17536818897739273,-0.3949233873609903,-0.16226789429720062,-0.2278492556456176,-0.2212131368854211,-0.42889746241741955,0.0761705203397905,-0.2318341116504838,-0.1491035595550725,0.09783071918596081,-0.3451955082770593,-0.2970304782968237,-0.3815939599740329,0.7205757377855665,0.40484122716883486,0.8115501519756838,0.9999999999999998,0.7240024891650589,0.7078915585668796,0.40498550147387874,0.44091767166010093,0.5172884722634239,0.3293591182836414,0.33553277039084567,0.33553277039084567,0.7665529639727391,0.47160973369416564,0.800044325013193,0.6652131581783982,0.6433104728875253,,,,,,,,,,,,
"VSA DAS_SA,verbal_similarities_ABILITY_SCORE",-0.008902429903655706,-0.12166654201662797,0.2299794391777724,0.04599588783555447,0.21365831768773694,-0.2967476634551902,-0.014837383172759509,0.0756706541810735,0.14689009341031914,0.18249981302494195,-0.13205271023755963,-0.04302841120100258,-0.03560971961462282,0.05193084110465829,-0.04006093456645068,0.004451214951827853,0.08012186913290135,-0.032642242980070915,0.022256074759139266,0.10089420557476467,0.08902429903655706,-0.03560971961462282,0.09495925230566087,-0.013353644855483559,0.12463401865117987,0.24333308403325593,-0.20475588778408121,0.27449158869605095,0.13650392518938748,0.12760149528573178,0.06825196259469374,-0.038577196249174724,-0.35609719614622826,0.025223551393691167,0.06973570091196969,0.10979663547842038,-0.13502018687211154,0.07715439249834945,-0.151341308362147,0.13650392518938748,-0.03670413014746603,-0.1884716145566896,-0.16030783759508194,-0.012122102666516475,0.09694325402697741,-0.022176335535530462,0.24378452271373774,-0.18406236351197647,-0.07302606519383086,-0.03146068298354231,-0.1293319868420524,0.06090287537867291,-0.013585373829422022,0.08355594045466778,-0.1936420203319382,-0.013873434991386322,0.2786224208116719,-0.12021121634846649,-0.08768374942978317,-0.09300760006419914,0.6632310278223501,0.5524743840314038,0.8635238021812421,0.724002489165059,0.9999999999999998,0.9292337284467812,0.3945131168064109,0.23180431721958608,0.3690541570547421,0.6068585784352463,-0.10012120298365658,-0.10012120298365658,0.5802537556041562,0.44429160800420664,0.6567193438218167,0.4545499976350695,0.6132349990195197,,,,,,,,,,,,
"VSA DAS_SA,word_defn_ABILITY_SCORE",0.020897850190928623,-0.2642085345567405,0.02686866453119394,-0.13583602624103605,0.020897850190928623,-0.30898964210873037,-0.13434332265596974,-0.06120084698771954,0.0492592183071889,0.03134677528639293,-0.18808065171835764,-0.08956221510397981,-0.0985184366143778,0.04627381113705623,-0.20599309473915356,-0.05970814340265321,0.023883257361061283,-0.11643087963517378,-0.13434332265596974,0.10150384378451045,0.08359140076371449,-0.10001114019944413,0.017912443020795966,-0.07015706849811752,0.047766514722122566,0.16569009794236264,-0.18808065171835764,0.23883257361061283,0.06717166132798487,0.05821543981758689,0.10299654736957678,-0.05970814340265321,-0.46124540778549605,-0.0492592183071889,-0.029854071701326604,-0.03582488604159193,-0.1970368732287556,0.05970814340265321,-0.31645316003406204,0.14031413699623504,0.0,-0.2087243804718725,-0.21451336810011395,0.015244185832977602,0.09152723340350907,0.07077760731311632,0.2020230496034087,-0.08057803943344435,-0.03298532479497317,-0.06556232891174638,0.09661118896754056,0.009833596729846307,0.008352337538933762,0.1312949868942118,-0.16730919244791626,0.03489315788994266,0.19961181664640332,0.0015117196839835956,0.015209235418253768,-0.09880948137434714,0.5791689910057362,0.6191616930263065,0.8786049569350981,0.7078915585668795,0.9292337284467813,1.0,0.4103510358788219,0.37297844609022246,0.49404740687173576,0.5708225502188783,-0.028466091646193944,-0.028466091646193944,0.5590939432374477,0.36699883172404657,0.61263747463298,0.5120222007946971,0.6677296608558072,,,,,,,,,,,,
Vineland-community_RAW_SCORE,-0.15611209861181896,-0.22091334709219665,-0.08247431624775341,-0.11192942919337963,-0.18114894461560122,-0.04565542506572064,-0.34315206581654545,-0.1870399672047265,0.0927836057787226,0.10898391789881702,0.10309289530969178,-0.15022107602269372,0.07511053801134686,0.10309289530969178,-0.1855672115574452,-0.19293098979385173,-0.0942563614260039,-0.10898391789881702,-0.23711365921229102,-0.17673067767375733,0.010309289530969176,-0.27393255039432385,0.06332849283309637,-0.18409445591016388,0.0132548008255318,-0.03240062424018884,-0.20618579061938355,0.029455112945626218,-0.17378516637919467,0.18114894461560122,-0.057437470243971125,-0.1340207639025993,-0.2901328625144183,0.09131085013144127,-0.0942563614260039,0.06332849283309637,-0.15316658731725635,-0.05154644765484589,-0.03240062424018884,-0.19145823414657043,-0.2349520956534528,-0.15237686140541779,-0.2803932437950453,-0.25568795906411657,-0.2087357004544652,0.03947012611402739,0.3234156080292011,0.04280835157958942,-0.20858079453297754,0.08847879551506609,0.11684400926911068,-0.020150690231838374,-0.1101259853734039,0.07819817392090453,0.003768797588460053,0.09180495640797601,0.3268436958502749,0.08949105732579424,-0.034513765108803086,-0.16543592641532243,0.26215050521607336,0.4747213035753511,0.5075419038803879,0.4049855014738787,0.3945131168064109,0.41035103587882193,1.0,0.7300884955752212,0.7872977569586327,0.7849243241805323,0.025925244315522587,0.025925244315522587,0.8473451327433628,0.6946902654867255,0.7377850645798321,0.7115415756763275,0.6904939236693542,,,,,,,,,,,,
Vineland-copy_skills_RAW_SCORE,-0.010309289530969176,-0.3726071787621717,-0.28866010686713695,-0.3048604189872314,-0.4035350473550792,0.0014727556472813109,-0.32989726499101363,-0.22385885838675926,0.019145823414657044,-0.1885127228520078,-0.04712818071300195,-0.12518423001891144,-0.060382981538533755,0.11192942919337963,-0.39322575782411007,-0.19293098979385173,-0.23416814791772847,-0.09131085013144127,-0.3254789980491697,-0.13549351954988062,-0.1723124107319134,-0.307805930281794,-0.0029455112945626217,-0.35787962228935855,0.008836533883687867,-0.060382981538533755,-0.14433005343356847,0.09720187272056653,-0.05154644765484589,0.2002947680302583,0.023564090356500974,0.019145823414657044,-0.39322575782411007,-0.03240062424018884,-0.19734925673569567,-0.18262170026288255,-0.1855672115574452,0.023564090356500974,-0.15463934296453766,-0.16936689943735078,-0.3494540663200089,-0.1025903621343407,-0.36458846025140873,-0.19853417997919637,-0.19541214510630786,-0.01518081773616438,0.031798656904549756,-0.08179452891100121,-0.3394985272717613,-0.1152454899565987,0.32900813136302215,-0.27688541022266805,-0.23673341073466414,0.16192551165439828,-0.1907011579760787,0.084154543373978,0.18437336688989864,0.12379596263401536,0.12154847712230656,-0.25110810259468586,0.3063331746345127,0.24108103817933194,0.4311860422346658,0.4409176716601009,0.23180431721958605,0.37297844609022246,0.7300884955752212,1.0,0.8596759747653362,0.35772445659451757,0.507702701178984,0.507702701178984,0.7551622418879055,0.5892330383480825,0.601487422127333,0.6671626832225026,0.6602802087595958,,,,,,,,,,,,
Vineland-domestic_RAW_SCORE,-0.16814232447807734,-0.43363020523293644,-0.43952993591637773,-0.4424798012580984,-0.5162264348011146,-0.21534016994560784,-0.40708141715745044,-0.4129811478408918,-0.20944043926216654,-0.2212399006290492,-0.14454340174431213,-0.2507385540462557,-0.1592927284529154,0.07079676820129574,-0.4985272427507907,-0.256638284729697,-0.19469111255356328,-0.1179946136688262,-0.5250760308262767,-0.29498653417206555,-0.1061951523019436,-0.4041315518157298,-0.17699192050323934,-0.4778781853587462,-0.13274394037742948,-0.1828916511866806,-0.3657833023733612,-0.061947172176133755,-0.1858415165284013,0.07079676820129574,-0.14454340174431213,-0.17404205516151866,-0.5575245495852039,-0.24188895802109375,-0.333334783614434,-0.26253801541313837,-0.26548788075485896,-0.15634286311119475,-0.2507385540462557,-0.24188895802109375,-0.1295635943492805,-0.06496921280132809,-0.2429025459871795,-0.1415893890362846,-0.15418866889833996,0.0,0.05437064175052053,0.10105455825275035,-0.14518534451075354,-0.09977886001611258,0.33873263304922274,-0.06128885586114489,-0.15155328034370755,0.11865722160428756,-0.11172131101237619,0.019920476822239897,0.15946691978784058,0.12248523512540505,0.08415773317156838,-0.15680473372781065,0.3244851875892721,0.26826378171650606,0.5277841803963048,0.5172884722634238,0.3690541570547421,0.49404740687173565,0.7872977569586327,0.8596759747653363,0.9999999999999998,0.5225760128818919,0.3764717206944772,0.3764717206944772,0.7636640531850153,0.5642546775951176,0.6854629584854468,0.6637044320491591,0.8029539975204133,,,,,,,,,,,,
Vineland-expressive_RAW_SCORE,-0.23025987024042477,0.05756496756010619,0.19188322520035397,0.18155105153571952,0.10774981107404492,-0.188931175581887,-0.11660595992944588,0.08560943893554254,0.15498260496951669,0.2597803664250946,0.2464961431419932,-0.053136893132405716,0.21107154772038936,0.16531477863415112,0.15941067939721718,-0.030996520993903334,0.11512993512021238,-0.07232521565244111,0.06937316603397413,0.025092421756969366,0.15498260496951669,0.013284223283101429,0.10036968702787746,0.0,0.10479776145557794,0.11955800954791287,-0.02214037213850238,0.19335925000958745,-0.053136893132405716,0.33062955726830223,0.12251005916637984,-0.10627378626481143,-0.287824837800531,0.270112540089729,0.10184571183711096,0.1505545305418162,-0.016236272901568413,0.038376645040070795,-0.019188322520035397,-0.030996520993903334,0.2079023528146016,-0.008316168879819431,-0.05573864114332941,0.030147708776408964,0.04376859416810293,0.3765592582848017,0.37154872666533145,0.11798428340701857,0.234988945216806,0.20715718309125175,0.09399086658260826,0.3119070406613142,0.2785539637624548,0.06253907721160958,0.10576057545651188,0.15488138109683952,0.3863636835205434,0.3027027572983406,0.15565669800425483,0.18282758524338147,0.377862351163774,0.6204464865978536,0.5281749869514433,0.32935911828364145,0.6068585784352463,0.5708225502188782,0.7849243241805323,0.35772445659451757,0.522576012881892,1.0,-0.2403408269108034,-0.2403408269108034,0.6407998013790221,0.6733202065239783,0.6830009515539734,0.5433656051858637,0.6248180884013521,,,,,,,,,,,,
Vineland-fine_motor_RAW_SCORE,0.1251209392609757,-0.2588709088158118,-0.4012499086645083,-0.24592736337502122,-0.44008054498688004,0.3020160602851138,-0.06471772720395295,-0.17689512102413807,-0.11217739382018511,-0.2372983330811608,-0.23298381793423062,-0.1251209392609757,-0.26318542396274197,0.034516121175441575,-0.2286693027873004,-0.02588709088158118,-0.25455639366888155,0.04745966661623216,-0.24592736337502122,-0.1208064241140455,-0.01294354544079059,-0.2372983330811608,-0.1251209392609757,-0.43576602983994983,-0.09491933323246432,-0.18120963617106825,-0.02588709088158118,-0.07334675749781334,-0.008629030293860394,-0.18552415131799846,0.08629030293860393,-0.09060481808553413,-0.18983866646492864,0.06903224235088315,-0.1380644847017663,-0.42713699954608947,-0.1596370604364173,0.05608869691009256,-0.29770154513818353,-0.06040321205702275,-0.361577693247561,-0.0928150164871685,-0.22176259596633233,-0.15862263399995827,-0.34478316410185433,-0.282403576576663,-0.38171172748234644,-0.3583123371410219,-0.3510278103048349,-0.49009024687169406,-0.06080340884975718,-0.4919375592892596,-0.278726008080838,-0.15503777282517836,-0.44384381028033687,-0.23532901826048364,-0.2946171696841418,-0.22502818596751145,-0.14287267146390176,-0.38296261243058893,0.4702821510153914,-0.052315524744756155,0.039474443575393606,0.33553277039084567,-0.10012120298365658,-0.028466091646193948,0.025925244315522587,0.507702701178984,0.3764717206944772,-0.24034082691080338,1.0,1.0,0.29165899854962907,0.3694347314961969,0.16926471131183607,0.2513532468849435,0.2979206850612243,,,,,,,,,,,,
Vineland-gross_motor_RAW_SCORE,0.1251209392609757,-0.2588709088158118,-0.4012499086645083,-0.24592736337502122,-0.44008054498688004,0.3020160602851138,-0.06471772720395295,-0.17689512102413807,-0.11217739382018511,-0.2372983330811608,-0.23298381793423062,-0.1251209392609757,-0.26318542396274197,0.034516121175441575,-0.2286693027873004,-0.02588709088158118,-0.25455639366888155,0.04745966661623216,-0.24592736337502122,-0.1208064241140455,-0.01294354544079059,-0.2372983330811608,-0.1251209392609757,-0.43576602983994983,-0.09491933323246432,-0.18120963617106825,-0.02588709088158118,-0.07334675749781334,-0.008629030293860394,-0.18552415131799846,0.08629030293860393,-0.09060481808553413,-0.18983866646492864,0.06903224235088315,-0.1380644847017663,-0.42713699954608947,-0.1596370604364173,0.05608869691009256,-0.29770154513818353,-0.06040321205702275,-0.361577693247561,-0.0928150164871685,-0.22176259596633233,-0.15862263399995827,-0.34478316410185433,-0.282403576576663,-0.38171172748234644,-0.3583123371410219,-0.3510278103048349,-0.49009024687169406,-0.06080340884975718,-0.4919375592892596,-0.278726008080838,-0.15503777282517836,-0.44384381028033687,-0.23532901826048364,-0.2946171696841418,-0.22502818596751145,-0.14287267146390176,-0.38296261243058893,0.4702821510153914,-0.052315524744756155,0.039474443575393606,0.33553277039084567,-0.10012120298365658,-0.028466091646193948,0.025925244315522587,0.507702701178984,0.3764717206944772,-0.24034082691080338,1.0,1.0,0.29165899854962907,0.3694347314961969,0.16926471131183607,0.2513532468849435,0.2979206850612243,,,,,,,,,,,,
Vineland-inter_pers_rel_RAW_SCORE,0.0029455112945626217,-0.2017675236775396,-0.04418266941843933,-0.10456565095697308,-0.14138454213900586,0.03092786859290753,-0.15611209861181896,-0.10751116225153569,0.08983809448415997,0.08983809448415997,0.011782045178250487,-0.058910225891252437,0.004418266941843933,0.19587650108841437,-0.17673067767375733,-0.03240062424018884,0.0058910225891252435,0.060382981538533755,-0.19293098979385173,-0.0265096016510636,0.03681889118203278,-0.19587650108841437,0.048600936360283266,-0.2577322382742294,0.08689258318959733,0.10751116225153569,-0.175257922026476,0.21502232450307138,0.05154644765484589,0.2754053060416052,0.0927836057787226,0.0014727556472813109,-0.3048604189872314,0.0927836057787226,-0.019145823414657044,-0.008836533883687867,-0.10162013966241044,0.058910225891252437,-0.04712818071300195,-0.010309289530969176,-0.35168462419013663,-0.13200965715815896,-0.21550885680115053,-0.3354024404193999,-0.22872103347670125,-0.18216981283397257,0.268349641194493,-0.0542748743241223,-0.363906918121365,0.0133833472207663,-0.007687105872967807,-0.17016138417996848,-0.3071541088645959,0.15955587002043148,-0.12286280138379774,0.07650413033998,0.36455642998684507,-0.10962654522409797,-0.09378740518696493,-0.2710490401536756,0.5611199016141795,0.436029285102125,0.6572592796563134,0.7665529639727391,0.5802537556041562,0.5590939432374477,0.8473451327433628,0.7551622418879055,0.7636640531850153,0.6407998013790221,0.2916589985496291,0.2916589985496291,1.0,0.7883480825958701,0.9185275904407548,0.8261870478487089,0.7582905522473483,,,,,,,,,,,,
Vineland-personal_RAW_SCORE,-0.21354956885579007,-0.12518423001891144,-0.020618579061938352,0.02503684600378229,-0.1870399672047265,-0.07805604930590948,-0.13549351954988062,-0.06332849283309637,0.0132548008255318,-0.06332849283309637,-0.041237158123876703,-0.2680415278051986,-0.10014738401512915,-0.011782045178250487,-0.004418266941843933,-0.15022107602269372,-0.12960249696075535,-0.15758485425910027,-0.0397644024765954,-0.23564090356500975,-0.06332849283309637,-0.2297498809758845,-0.11192942919337963,-0.3696616674676091,-0.11192942919337963,-0.13549351954988062,-0.12076596307706751,0.11634769613522357,-0.11192942919337963,0.2783508173361678,0.004418266941843933,-0.1855672115574452,-0.3784982013512969,0.27393255039432385,-0.10162013966241044,-0.2032402793248209,-0.2400591705068537,-0.09572911707328521,-0.19882201238297698,-0.24889570439054157,-0.14126866510808872,-0.08976656686754811,-0.17379746516221817,-0.08422662180935603,-0.098446270072496,0.04554245320849314,0.0038778849883597255,-0.2713743716206115,-0.10650934188918003,-0.10929733563625812,-0.03843552936483904,0.01343379348789225,0.0037457818154219007,-0.13901897585938583,-0.3060263641829563,0.1943204910635492,0.43579159446703314,-0.016406693843062276,0.030762268901324497,-0.12776971102611956,0.5714291911451487,0.3147446887341278,0.43867191102346204,0.47160973369416564,0.44429160800420664,0.36699883172404657,0.6946902654867255,0.5892330383480825,0.5642546775951176,0.6733202065239783,0.3694347314961968,0.3694347314961968,0.7883480825958701,1.0,0.7659334907385004,0.5584343967106313,0.6448048913667929,,,,,,,,,,,,
Vineland-play_leisure_RAW_SCORE,-0.18343516397832094,-0.23964916584264517,-0.07100716024967264,-0.15976611056176343,-0.15384884720762404,-0.21006284907194822,-0.16568337391590282,-0.19231105900953002,-0.1272211621139968,-0.04437947515604539,-0.1242625304369271,-0.21006284907194822,-0.1420143204993453,0.03846221180190601,-0.2189387441031573,-0.07692442360381202,-0.02662768509362724,-0.08284168695795141,-0.221897375780227,-0.1213038987598574,-0.032544948447766626,-0.2485250608738542,-0.1301797937910665,-0.34320127454008437,-0.07100716024967264,0.0,-0.2840286409986906,0.2426077975197148,0.023669053416557544,0.4112498031126873,0.020710421739487853,-0.07988305528088172,-0.5029673851018478,-0.00887589503120908,-0.1213038987598574,-0.1272211621139968,-0.2189387441031573,-0.14497295217641495,-0.17751790062418157,-0.10355210869743926,-0.12696130338248285,-0.022731030232915873,-0.03569019838051822,-0.2024400164709786,-0.062453548860175366,-0.10521422661476373,0.1480160231384601,-0.06142719371981927,-0.16344743154834615,0.01194929914188074,-0.020075502326238157,0.08695896505045987,-0.19715326529548094,0.1713741755612878,-0.12719566233846014,0.09067699104215778,0.4461507071772265,0.01797793663241549,0.022609240445980616,-0.12759700093019138,0.6153953888304962,0.43647673536162324,0.7564328862436768,0.800044325013193,0.6567193438218167,0.61263747463298,0.7377850645798321,0.601487422127333,0.6854629584854468,0.6830009515539734,0.1692647113118361,0.1692647113118361,0.9185275904407547,0.7659334907385004,1.0,0.6419026402625959,0.7165159096217933,,,,,,,,,,,,
Vineland-receptive_RAW_SCORE,0.3618942474338481,0.007385596886405063,0.11078395329607597,0.10192123703238987,-0.010339835640967089,0.2776984429288304,0.07090173010948862,0.07533308824133166,0.2673586072878633,0.2171365484603089,0.25406453289233416,0.228953503478557,0.347123053661038,0.45052141007070884,0.044313581318430384,0.24520181662864812,0.30428659171988864,0.3722340830748152,0.02658814879105823,0.2629272491560203,0.2614501297787393,0.14623481835082028,0.18759416091468864,-0.017725432527372156,0.33235185988822785,0.33530609864278993,0.1639602508781924,0.27031284604242534,0.23929333911952408,0.17873144465100255,0.39734511248859244,0.1713458477645975,-0.08567292388229875,0.14623481835082028,0.20827383219662282,0.15952889274634938,0.2067967128193418,0.3870052768476253,0.17873144465100255,0.3146264273608557,-0.4079101062991177,-0.2057886684877408,-0.3548226184815131,-0.49478907020072366,-0.4691909236536493,-0.20630956338021877,0.3212623785630206,0.1058045788510084,-0.39762611275964393,0.010440112409849446,0.010022847292741234,-0.39148285801206656,-0.36441740389555594,0.026935511843844313,-0.038555637090142286,-0.012276929558635085,0.05883807349145581,-0.2109271089988976,-0.22425166185897666,-0.33259295757820584,0.34860017303831903,0.3604541850282375,0.4437257070919112,0.6652131581783982,0.4545499976350695,0.5120222007946971,0.7115415756763276,0.6671626832225026,0.6637044320491591,0.5433656051858636,0.2513532468849435,0.2513532468849435,0.8261870478487089,0.5584343967106313,0.6419026402625959,1.0,0.6918007327281158,,,,,,,,,,,,
Vineland-written_RAW_SCORE,-0.010301695209842053,-0.4459162355117346,-0.17071380633452546,-0.15894044038042027,-0.32229589299362993,-0.06033850051478917,-0.23105230684931463,-0.33701260043626147,-0.18984552600994642,-0.19573220898699903,-0.21339225791815683,-0.28991913661984064,-0.19278886749847268,-0.07358353721315752,-0.3208242222493668,-0.30169250257394586,-0.1398087207049993,-0.1810155015443675,-0.332597588203472,-0.20750557494110425,-0.06769685423610491,-0.35761599085594553,-0.29286247810836696,-0.4724063089084713,-0.17365714782305175,-0.07211186646889438,-0.3384842711805246,-0.032376756373789305,-0.2281089653607883,0.014716707442631503,0.005886682977052602,-0.2516556972689987,-0.4120678083936822,-0.17660048931157807,-0.30905085629526163,-0.28108911215426174,-0.3061075148067353,-0.13686537921647302,-0.2884474658755775,-0.17218547707878862,-0.1307629976899923,-0.2517642614988498,-0.40214123094030507,-0.2374643405778455,-0.22263532847219764,-0.035648641807778915,0.10927579949199269,0.04048520168811998,-0.17295018318202895,-0.13893568504561685,0.18973164652394,-0.06264485502837024,-0.22008972249587755,0.01262877888728547,-0.270400330053218,0.04433970874516698,0.12142929336468518,0.0126685606338552,-0.011995944556754248,-0.2428050231472573,0.5916116391937866,0.37771281075604973,0.6388222602859844,0.6433104728875253,0.6132349990195197,0.6677296608558072,0.6904939236693542,0.6602802087595959,0.8029539975204133,0.6248180884013521,0.2979206850612243,0.2979206850612243,0.7582905522473484,0.6448048913667929,0.7165159096217933,0.6918007327281158,1.0,,,,,,,,,,,,
"V24 ADOS_Derived,restricted_repetitive_behavior_total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"V36 ADOS_Derived,restricted_repetitive_behavior_total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"V37Plus ADOS_Derived,restricted_repetitive_behavior_total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
